customer_id,nps_real,nps_previsto,score_risco_insatisfacao,classificacao_prevista,prioridade_acao,sugestao_acao
362,4.7,4.2,0.795,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
248,5.5,4.2,0.794,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
186,0.2,4.3,0.794,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
630,6.5,4.4,0.793,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
761,4.9,4.4,0.793,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1492,2.7,4.2,0.792,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
601,1.6,4.6,0.792,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
906,4.6,4.7,0.791,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
376,4.1,4.3,0.79,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
857,7.0,4.2,0.79,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
965,4.9,4.3,0.79,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1428,3.6,4.5,0.789,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
17,1.9,4.7,0.789,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2167,5.9,4.4,0.789,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
230,3.6,4.6,0.788,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1334,3.8,4.6,0.788,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
734,4.5,4.7,0.787,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2101,1.7,4.1,0.787,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1381,5.2,4.8,0.786,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
726,5.0,4.6,0.786,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1436,4.1,4.5,0.786,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
328,3.8,4.4,0.786,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
589,3.0,4.4,0.785,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1043,4.3,4.6,0.785,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
310,5.5,4.5,0.784,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1236,5.3,4.3,0.784,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1526,0.0,4.4,0.783,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1652,1.7,4.3,0.783,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
917,5.1,4.5,0.783,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
805,4.8,4.3,0.783,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1830,7.1,4.3,0.783,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
239,4.5,4.3,0.783,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2322,2.6,4.5,0.782,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
810,4.8,4.5,0.782,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2054,4.9,4.4,0.781,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
514,3.3,4.7,0.781,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1324,4.8,4.4,0.781,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1666,5.7,4.9,0.78,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1918,4.8,4.7,0.78,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1089,6.6,4.4,0.78,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
975,4.6,4.4,0.78,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
429,6.9,4.8,0.779,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2211,5.2,4.6,0.778,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2013,5.9,4.8,0.778,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
516,3.6,4.9,0.778,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1138,5.7,4.4,0.776,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1640,6.0,4.3,0.776,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
267,4.9,4.3,0.776,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1613,3.8,4.3,0.775,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2476,8.8,4.8,0.775,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
364,4.6,4.3,0.774,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
197,2.4,4.6,0.774,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
279,5.1,4.2,0.774,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2321,5.4,4.7,0.773,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1356,1.2,4.7,0.772,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
900,3.3,4.3,0.771,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1316,0.0,4.5,0.77,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1548,4.3,4.9,0.77,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
566,4.9,4.5,0.77,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
652,3.6,4.8,0.769,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1886,5.6,4.6,0.769,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
879,3.7,4.7,0.768,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
16,6.0,4.4,0.767,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1370,7.9,4.8,0.767,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
477,5.5,4.7,0.767,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1780,5.1,4.3,0.766,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
61,2.1,4.3,0.766,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2267,4.6,4.8,0.766,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
396,5.7,4.2,0.765,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2430,2.2,4.5,0.765,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1863,8.3,4.7,0.765,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1845,4.7,4.4,0.765,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
977,3.4,4.8,0.764,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1501,4.6,4.9,0.764,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
525,7.2,4.1,0.763,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2376,5.1,4.6,0.763,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
84,3.6,4.4,0.763,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
501,3.2,4.5,0.762,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
602,4.9,4.8,0.762,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
20,2.0,4.8,0.762,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
899,2.8,4.4,0.762,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
171,8.3,4.5,0.762,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2368,6.7,4.8,0.761,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2064,2.9,4.4,0.761,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1296,6.6,4.4,0.759,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2488,4.6,4.6,0.758,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2105,4.8,4.9,0.758,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2300,3.4,4.8,0.758,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
382,3.9,4.6,0.758,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1707,2.0,4.2,0.758,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
739,6.3,4.7,0.757,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
25,3.2,4.6,0.757,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
210,3.0,4.8,0.757,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1618,4.5,4.5,0.756,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
221,5.2,4.9,0.755,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1283,7.0,4.9,0.755,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1561,5.8,4.3,0.755,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
989,4.4,4.7,0.754,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
21,5.7,4.7,0.754,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1700,4.4,4.6,0.753,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1714,3.3,5.0,0.752,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
384,3.0,4.9,0.752,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1209,6.6,4.4,0.752,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1034,4.5,4.9,0.751,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2232,3.2,4.7,0.751,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1265,3.6,4.8,0.75,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
947,3.5,4.9,0.75,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
262,3.3,4.7,0.75,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
372,9.2,4.4,0.749,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1735,2.4,4.5,0.747,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2449,3.4,4.8,0.745,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
696,6.5,4.6,0.745,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1917,5.6,4.7,0.745,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1373,3.1,4.7,0.745,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1071,3.6,4.7,0.745,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
865,5.3,4.9,0.744,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1348,4.7,4.9,0.744,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1940,5.4,4.8,0.744,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
430,5.4,4.7,0.744,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1569,5.4,4.7,0.744,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2361,3.9,4.9,0.743,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
831,4.0,4.6,0.743,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
129,4.5,4.4,0.743,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2205,5.1,5.0,0.743,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1812,4.3,5.1,0.743,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2421,7.3,4.6,0.743,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
330,4.6,5.0,0.742,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1661,6.7,5.2,0.742,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1962,4.9,4.5,0.741,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1059,4.2,4.3,0.741,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1051,5.6,4.8,0.739,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2443,0.0,4.5,0.739,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
216,4.1,5.0,0.738,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
133,1.6,4.7,0.738,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
347,7.2,4.6,0.738,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
679,3.9,4.6,0.737,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
91,5.0,4.6,0.736,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2195,5.7,4.7,0.735,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1443,2.4,4.9,0.733,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
357,2.8,4.7,0.733,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
647,5.2,4.6,0.732,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1076,8.0,4.8,0.732,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1554,1.8,5.1,0.732,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2234,2.8,4.3,0.731,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1388,4.2,4.5,0.731,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1460,6.3,4.8,0.73,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
2106,1.9,4.6,0.729,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
1068,2.0,4.6,0.729,Insatisfeito,MÉDIA,Monitorar de perto + priorizar resolução de pendências se houver
